=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.21 12:17:24 =~=~=~=~=~=~=~=~=~=~=~=
0.00,0.00
3263.66,80.57,-9.98,0.83,1.25,-0.03,-0.02,-0.00,-0.41,0.20,10.11,0.00,0.00,0.00
3263.67,80.57,-9.98,0.84,1.24,-0.03,-0.02,0.00,-0.42,0.20,10.12,0.01,0.00,0.00
3263.69,80.57,-9.98,0.83,1.25,-0.03,-0.02,0.00,-0.42,0.20,10.12,0.01,0.00,0.00
3263.70,80.56,-9.98,0.83,1.25,-0.03,-0.02,0.00,-0.43,0.19,10.11,0.01,0.00,0.00
3263.72,80.55,-9.97,0.83,1.25,-0.04,-0.02,0.00,-0.42,0.19,10.11,0.01,0.00,0.00
3263.73,80.55,-9.97,0.84,1.25,-0.04,-0.02,0.00,-0.42,0.18,10.11,0.01,0.00,0.00
3263.75,80.55,-9.98,0.84,1.26,-0.04,-0.02,0.00,-0.42,0.18,10.12,0.01,0.00,0.00
3263.76,80.54,-9.98,0.84,1.25,-0.04,-0.02,0.00,-0.42,0.19,10.12,0.01,0.00,0.00
3263.78,80.54,-9.98,0.85,1.25,-0.04,-0.02,0.00,-0.42,0.20,10.10,0.01,0.00,0.00
3263.79,80.55,-9.97,0.84,1.24,-0.04,-0.02,0.00,-0.40,0.21,10.09,0.01,0.00,0.00
3263.80,80.55,-9.96,0.86,1.24,-0.04,-0.02,0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3263.82,80.55,-9.96,0.86,1.25,-0.04,-0.02,0.00,-0.41,0.21,10.09,0.01,0.00,0.00
3263.83,80.55,-9.97,0.86,1.25,-0.04,-0.02,-0.00,-0.41,0.22,10.09,0.01,0.00,0.00
3263.85,80.55,-9.97,0.86,1.26,-0.04,-0.02,-0.00,-0.41,0.22,10.09,0.01,0.00,0.00
3263.86,80.55,-9.98,0.86,1.25,-0.04,-0.02,-0.00,-0.41,0.21,10.09,0.01,0.00,0.00
3263.88,80.55,-9.98,0.86,1.25,-0.04,-0.02,-0.00,-0.42,0.21,10.09,0.01,0.00,0.00
3263.89,80.55,-9.98,0.86,1.24,-0.03,-0.02,-0.00,-0.41,0.21,10.10,0.01,0.00,0.00
3263.90,80.55,-9.98,0.86,1.25,-0.03,-0.02,-0.00,-0.42,0.20,10.11,0.01,0.00,0.00
3263.91,80.55,-9.97,0.85,1.24,-0.03,-0.02,-0.00,-0.42,0.20,10.09,0.01,0.00,0.00
3263.93,80.55,-9.98,0.84,1.24,-0.03,-0.02,-0.00,-0.42,0.20,10.10,0.01,0.00,0.00
3263.95,80.55,-9.98,0.84,1.24,-0.03,-0.02,-0.00,-0.42,0.19,10.09,0.01,0.00,0.00
3263.96,80.55,-9.98,0.84,1.24,-0.04,-0.02,-0.00,-0.43,0.19,10.10,0.01,0.00,0.00
3263.97,80.55,-9.98,0.84,1.24,-0.04,-0.02,-0.00,-0.43,0.19,10.10,0.01,0.00,0.00
3263.99,80.55,-9.98,0.84,1.24,-0.04,-0.02,-0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3264.00,80.56,-9.98,0.84,1.24,-0.04,-0.02,-0.00,-0.42,0.20,10.10,0.01,0.00,0.00
3264.02,80.56,-9.98,0.84,1.24,-0.04,-0.02,-0.00,-0.41,0.20,10.10,0.01,0.00,0.00
3264.03,80.57,-9.97,0.84,1.23,-0.04,-0.02,-0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3264.05,80.57,-9.98,0.84,1.24,-0.04,-0.02,-0.00,-0.40,0.21,10.09,0.01,0.00,0.00
3264.06,80.57,-9.97,0.84,1.24,-0.04,-0.02,-0.00,-0.40,0.21,10.10,0.01,0.00,0.00
3264.07,80.58,-9.98,0.84,1.24,-0.04,-0.02,-0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3264.09,80.58,-9.98,0.84,1.25,-0.04,-0.02,-0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3264.10,80.58,-9.98,0.84,1.23,-0.04,-0.02,-0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3264.11,80.58,-9.98,0.84,1.24,-0.04,-0.02,-0.00,-0.41,0.19,10.09,0.01,0.00,0.00
3264.13,80.58,-9.98,0.84,1.23,-0.03,-0.02,-0.00,-0.41,0.20,10.10,0.01,0.00,0.00
3264.14,80.59,-9.98,0.85,1.23,-0.03,-0.02,-0.00,-0.41,0.19,10.10,0.01,0.00,0.00
